scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
1a,1.00E-07,0.000139456,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.986057208,0,-0.010141499,-0.009866471,-2.06E-06,-2.06E-10
1a,1.00E-07,0.000406991,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.959371484,0,-0.010423591,-0.009644281,-1.68E-05,-1.69E-09
1a,1.00E-07,0.118841282,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.073350171,0,-0.136332432,-0.135156603,-0.00859905,-0.000158448
1a,1.00E-07,0.000331751,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.966862915,0,-0.010342828,-0.009702176,-1.12E-05,-1.12E-09
1a,1.00E-07,3.69E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996310076,0,-0.010037136,-0.009963512,-2.38E-07,-2.38E-11
1a,1.00E-07,0.003831362,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.670663492,0,-0.014910707,-0.01051985,-0.001094482,-1.72E-07
1a,1.00E-07,0.001055936,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.895686465,0,-0.011164721,-0.00929838,-0.00011,-1.14E-08
1a,1.00E-07,0.000207726,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.97923666,0,-0.010212136,-0.00980548,-4.45E-06,-4.46E-10
1a,1.00E-07,0.139502765,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.063707331,0,-0.156967906,-0.155960849,-0.008777366,-0.000214877
1a,1.00E-07,0.044787992,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.16277834,0,-0.061433334,-0.058867375,-0.007030526,-2.54E-05
1a,1.00E-07,0.075080587,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.108259117,0,-0.092371072,-0.090614943,-0.007968436,-6.67E-05
1a,1.00E-07,0.066121352,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.120060904,0,-0.08329116,-0.081349741,-0.007760543,-5.26E-05
1a,1.00E-07,0.056969936,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.135198092,0,-0.07396564,-0.071794637,-0.007497826,-3.98E-05
1a,1.00E-07,0.338149333,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.028223991,0,-0.354308603,-0.353954114,-0.009448844,-0.00118497
1a,1.00E-07,0.00034123,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.965918384,0,-0.010352942,-0.009694683,-1.18E-05,-1.19E-09
1a,1.00E-07,0.0007139,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.928999219,0,-0.010764372,-0.009446164,-5.10E-05,-5.19E-09
1a,1.00E-07,0.005311963,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.588453152,0,-0.016993806,-0.012192616,-0.001707994,-3.54E-07
1a,1.00E-07,0.189242459,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.048426122,0,-0.206500219,-0.205768122,-0.009063593,-0.000385123
1a,1.00E-07,0.000905701,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.910232664,0,-0.010986302,-0.00935378,-8.15E-05,-8.37E-09
1a,1.00E-07,0.038784484,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.181216608,0,-0.055182679,-0.052369522,-0.006726331,-1.94E-05
1a,1.00E-07,0.005495161,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.579772541,0,-0.017248243,-0.012419704,-0.001780672,-3.81E-07
1a,1.00E-07,0.000108959,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.989105419,0,-0.010110246,-0.009894652,-1.30E-06,-1.30E-10
1a,1.00E-07,0.015104449,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.340497519,0,-0.029368889,-0.024984739,-0.004374251,-3.21E-06
1a,1.00E-07,0.054624997,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.139732372,0,-0.071565477,-0.069327469,-0.00741999,-3.68E-05
1a,1.00E-07,0.206570553,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.04469745,0,-0.223726506,-0.223062896,-0.009134112,-0.000455839
1a,1.00E-07,0.003361897,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.701922463,0,-0.014246688,-0.010083727,-0.000896772,-1.29E-07
1a,1.00E-07,0.000295954,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.970431549,0,-0.010304794,-0.009730992,-8.93E-06,-8.96E-10
1a,1.00E-07,2.56E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.997437565,0,-0.01002579,-0.009974574,-1.66E-07,-1.66E-11
1a,1.00E-07,0.003795429,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.67295961,0,-0.014859833,-0.010484367,-0.001079292,-1.68E-07
1a,1.00E-07,0.003900749,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.666273743,0,-0.015008946,-0.010589257,-0.001123818,-1.79E-07
1a,1.00E-07,0.099783378,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.085292271,0,-0.117244016,-0.115864255,-0.008380688,-0.000113847
1a,1.00E-07,0.000557294,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.94445391,0,-0.010588229,-0.009539571,-3.13E-05,-3.16E-09
1a,1.00E-07,0.000870598,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.913651946,0,-0.010945187,-0.009368871,-7.54E-05,-7.73E-09
1a,1.00E-07,0.000515356,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.948608905,0,-0.010541852,-0.009567311,-2.68E-05,-2.70E-09
1a,1.00E-07,0.000521085,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.948040956,0,-0.010548167,-0.009563454,-2.74E-05,-2.76E-09
1a,1.00E-07,0.009510219,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.443001425,0,-0.022573391,-0.017716165,-0.003124122,-1.25E-06
1a,1.00E-07,3.65E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.99635341,0,-0.010036699,-0.009963936,-2.34E-07,-2.34E-11
1a,1.00E-07,0.003776171,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.674196625,0,-0.014832568,-0.010465484,-0.001071152,-1.66E-07
1a,1.00E-07,0.331990398,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.028719004,0,-0.348201589,-0.347837656,-0.009439311,-0.001143267
1a,1.00E-07,0.017240779,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.314047983,0,-0.031842367,-0.027648818,-0.004730447,-4.16E-06
1a,1.00E-07,3.64E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996358508,0,-0.010036648,-0.009963986,-2.34E-07,-2.34E-11
1a,1.00E-07,0.059801699,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.130110499,0,-0.076857848,-0.074762995,-0.007585632,-4.36E-05
1a,1.00E-07,0.035468511,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.193423045,0,-0.051700247,-0.048730876,-0.006528576,-1.64E-05
1a,1.00E-07,0.015827641,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.330994934,0,-0.030212042,-0.02589314,-0.00450064,-3.52E-06
1a,1.00E-07,0.001808956,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.825594883,0,-0.012112578,-0.009239746,-0.000307249,-3.44E-08
1a,1.00E-07,0.0488778,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.152300332,0,-0.065659838,-0.063240372,-0.007206325,-2.99E-05
1a,1.00E-07,0.006378651,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.541672549,0,-0.018461438,-0.013548931,-0.002117466,-5.30E-07
1a,1.00E-07,1.69E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998307511,0,-0.010017054,-0.009983162,-1.29E-07,-1.29E-11
1a,1.00E-07,1.71E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998294744,0,-0.010017182,-0.009983035,-1.29E-07,-1.29E-11
1a,1.00E-07,1.91E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998085062,0,-0.010019286,-0.009980961,-1.37E-07,-1.37E-11
1a,1.00E-07,7.98E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.992023444,0,-0.010080507,-0.009922161,-7.43E-07,-7.43E-11
1a,1.00E-07,0.008347287,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.47440978,0,-0.021078923,-0.016161449,-0.00278269,-9.48E-07
1a,1.00E-07,0.00542625,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.583003867,0,-0.017152645,-0.01233393,-0.001753442,-3.71E-07
1a,1.00E-07,0.076224385,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.106920587,0,-0.093527457,-0.091792691,-0.007992184,-6.86E-05
1a,1.00E-07,6.43E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.993571673,0,-0.010064799,-0.009936968,-5.17E-07,-5.17E-11
1a,1.00E-07,0.000195102,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.980497488,0,-0.010199004,-0.009816539,-3.94E-06,-3.95E-10
1a,1.00E-07,1.69E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998310608,0,-0.010017023,-0.009983192,-1.29E-07,-1.29E-11
1a,1.00E-07,0.027450678,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.23171995,0,-0.043155641,-0.039734665,-0.005926927,-1.02E-05
1a,1.00E-07,0.131779561,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.066997182,0,-0.149260107,-0.148195058,-0.00871633,-0.000192802
1a,1.00E-07,1.11E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998889643,0,-0.010011216,-0.009988934,-1.12E-07,-1.12E-11
1a,1.00E-07,0.009399743,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.445775512,0,-0.022432916,-0.017568767,-0.003093177,-1.22E-06
1a,1.00E-07,0.000495619,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.95056649,0,-0.010520143,-0.009580763,-2.48E-05,-2.50E-09
1a,1.00E-07,1.39E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998609942,0,-0.01001402,-0.009986158,-1.20E-07,-1.20E-11
1a,1.00E-07,0.145477744,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.061377198,0,-0.162927055,-0.161961331,-0.008820722,-0.00023276
1a,1.00E-07,0.022522111,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.264712012,0,-0.037777002,-0.034013884,-0.005431533,-6.98E-06
1a,1.00E-07,5.02E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.994984508,0,-0.010050508,-0.009950606,-3.54E-07,-3.54E-11
1a,1.00E-07,3.05E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996947759,0,-0.010030716,-0.009969759,-1.94E-07,-1.94E-11
1a,1.00E-07,0.073023452,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.110754585,0,-0.090289815,-0.088494047,-0.007924254,-6.33E-05
1a,1.00E-07,4.40E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.995597118,0,-0.010044324,-0.009956558,-2.96E-07,-2.96E-11
1a,1.00E-07,0.009269486,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.449099139,0,-0.022266898,-0.017394863,-0.003056304,-1.18E-06
1a,1.00E-07,0.419553414,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.022988448,0,-0.435001196,-0.434747184,-0.009549955,-0.001806045
1a,1.00E-07,0.024649202,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.249293346,0,-0.040113485,-0.036504854,-0.005660408,-8.29E-06
1a,1.00E-07,0.00127653,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.874623141,0,-0.011433596,-0.009243869,-0.000158856,-1.68E-08
1a,1.00E-07,0.000311484,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.968883028,0,-0.010321263,-0.009718391,-9.88E-06,-9.91E-10
1a,1.00E-07,0.030781717,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.213992655,0,-0.046730675,-0.043511478,-0.006201878,-1.26E-05
1a,1.00E-07,0.294222966,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.032180804,0,-0.310744358,-0.310314646,-0.009372774,-0.000903803
1a,1.00E-07,8.97E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.991030481,0,-0.010090607,-0.009912742,-9.13E-07,-9.13E-11
1a,1.00E-07,0.056366521,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.136335657,0,-0.073348482,-0.071160592,-0.007478261,-3.90E-05
1a,1.00E-07,0.00863661,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.466114103,0,-0.021454074,-0.016548645,-0.002870967,-1.02E-06
1a,1.00E-07,0.000151453,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.984858282,0,-0.010153845,-0.009855543,-2.42E-06,-2.42E-10
1a,1.00E-07,0.000458884,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.954213198,0,-0.010479938,-0.009606473,-2.13E-05,-2.14E-09
1a,1.00E-07,0.017797115,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.307896716,0,-0.032478523,-0.028333322,-0.004815256,-4.43E-06
1a,1.00E-07,0.071940796,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.112115716,0,-0.089193661,-0.087376376,-0.007900206,-6.16E-05
1a,1.00E-07,0.159020556,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.056681896,0,-0.176423272,-0.175541484,-0.008908402,-0.00027589
1a,1.00E-07,0.00024908,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.975108022,0,-0.010255374,-0.009769955,-6.36E-06,-6.37E-10
1a,1.00E-07,0.002651029,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.754662456,0,-0.013251057,-0.009562419,-0.000607715,-7.70E-08
1a,1.00E-07,0.289491083,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.03267439,0,-0.306050193,-0.305611141,-0.009363306,-0.000875772
1a,1.00E-07,1.40E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998601543,0,-0.010014104,-0.009986075,-1.20E-07,-1.20E-11
1a,1.00E-07,3.74E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996263019,0,-0.01003761,-0.009963052,-2.41E-07,-2.41E-11
1a,1.00E-07,3.68E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996323767,0,-0.010036998,-0.009963646,-2.37E-07,-2.37E-11
1a,1.00E-07,0.00083493,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.917133712,0,-0.010903636,-0.009385039,-6.95E-05,-7.11E-09
1a,1.00E-07,2.19E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.997806595,0,-0.010022082,-0.009978211,-1.49E-07,-1.49E-11
1a,1.00E-07,2.94E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.997060542,0,-0.010029581,-0.009970867,-1.87E-07,-1.87E-11
1a,1.00E-07,0.082535831,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.100101467,0,-0.099898735,-0.098273903,-0.008113704,-7.97E-05
1a,1.00E-07,0.000124376,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.987564396,0,-0.010126022,-0.009880334,-1.66E-06,-1.66E-10
1a,1.00E-07,0.007997788,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.484906485,0,-0.020622633,-0.015693898,-0.00267295,-8.65E-07
1a,1.00E-07,0.02715207,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.233465062,0,-0.042833061,-0.039392898,-0.005900191,-9.96E-06
1a,1.00E-07,0.008207681,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.478538179,0,-0.020897074,-0.01597464,-0.002739267,-9.14E-07
1a,1.00E-07,0.002833641,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.740479264,0,-0.013504867,-0.009677583,-0.000679951,-8.89E-08
1a,1.00E-07,0.454312455,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.021301718,0,-0.469445802,-0.46922439,-0.009582641,-0.00211082
1a,1.00E-07,0.000194215,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.980586027,0,-0.010198083,-0.00981732,-3.91E-06,-3.91E-10
1a,1.00E-07,0.005073661,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.600190258,0,-0.016661483,-0.011902122,-0.001612122,-3.20E-07
1a,1.00E-07,0.006771349,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.526512988,0,-0.018992984,-0.014063397,-0.002259528,-6.04E-07
1a,1.00E-07,1.17E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998825843,0,-0.010011855,-0.0099883,-1.14E-07,-1.14E-11
1a,1.00E-07,0.077052102,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.105972808,0,-0.094363929,-0.092644332,-0.008009021,-7.00E-05
1a,1.00E-07,0.004153603,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.650758267,0,-0.015366789,-0.010851453,-0.001230602,-2.05E-07
1a,1.00E-07,0.063942352,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.123341214,0,-0.081076,-0.079084059,-0.007703236,-4.94E-05
1a,1.00E-07,0.053769115,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.141466579,0,-0.070688173,-0.068424754,-0.007390326,-3.57E-05
1a,1.00E-07,3.23E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996773899,0,-0.010032465,-0.009968054,-2.05E-07,-2.05E-11
1a,1.00E-07,0.044562476,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.163400011,0,-0.061199606,-0.058625092,-0.007020162,-2.52E-05
1a,1.00E-07,1.54E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.998464335,0,-0.01001548,-0.009984715,-1.24E-07,-1.24E-11
1a,1.00E-07,0.000623312,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.93792637,0,-0.010661918,-0.009498232,-3.90E-05,-3.95E-09
1a,1.00E-07,0.003261476,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.708971456,0,-0.01410504,-0.009998945,-0.0008549,-1.21E-07
1a,1.00E-07,0.004075542,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.655468718,0,-0.015256358,-0.010769029,-0.001197672,-1.97E-07
1a,1.00E-07,0.021377052,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.273913247,0,-0.036508009,-0.032657225,-0.005297164,-6.32E-06
1a,1.00E-07,0.007884506,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.488427036,0,-0.020473987,-0.015542472,-0.002636634,-8.39E-07
1a,1.00E-07,3.05E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996948033,0,-0.010030713,-0.009969762,-1.94E-07,-1.94E-11
1a,1.00E-07,0.00377566,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.674229493,0,-0.014831845,-0.010464984,-0.001070936,-1.66E-07
1a,1.00E-07,2.58E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.997416427,0,-0.010026003,-0.009974366,-1.67E-07,-1.67E-11
1a,1.00E-07,1.71E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.99828993,0,-0.01001723,-0.009982988,-1.30E-07,-1.30E-11
1a,1.00E-07,0.001336818,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.868935345,0,-0.011508436,-0.009234467,-0.000173584,-1.84E-08
1a,1.00E-07,4.49E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.995510418,0,-0.010045198,-0.009955714,-3.04E-07,-3.04E-11
1a,1.00E-07,3.40E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996603566,0,-0.01003418,-0.009966384,-2.17E-07,-2.17E-11
1a,1.00E-07,0.031109929,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.212401223,0,-0.047080808,-0.043880338,-0.00622686,-1.29E-05
1a,1.00E-07,0.001006075,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.900497507,0,-0.011105072,-0.009315117,-0.000100098,-1.04E-08
1a,1.00E-07,9.49E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.990513093,0,-0.010095878,-0.009907858,-1.01E-06,-1.01E-10
1a,1.00E-07,0.071045962,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.113266787,0,-0.088287233,-0.08645181,-0.007879897,-6.01E-05
1a,1.00E-07,0.00149686,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.853995353,0,-0.011709766,-0.009220762,-0.00021538,-2.33E-08
1a,1.00E-07,3.39E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996614934,0,-0.010034066,-0.009966496,-2.16E-07,-2.16E-11
1a,1.00E-07,0.007346228,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.506011001,0,-0.019762516,-0.014824608,-0.002458939,-7.20E-07
1a,1.00E-07,0.000256921,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.974325436,0,-0.010263611,-0.00976334,-6.76E-06,-6.77E-10
1a,1.00E-07,0.011954871,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.390444087,0,-0.025611961,-0.020944491,-0.003739182,-2.01E-06
1a,1.00E-07,0.000245926,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.975422751,0,-0.010252065,-0.009772626,-6.20E-06,-6.21E-10
1a,1.00E-07,0.257151251,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.036501762,0,-0.273959476,-0.273448322,-0.009290046,-0.000695952
1a,1.00E-07,0.026863468,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.235178854,0,-0.042520929,-0.039062043,-0.005873993,-9.76E-06
1a,1.00E-07,3.60E-05,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.996402058,0,-0.010036209,-0.009964412,-2.31E-07,-2.31E-11
1a,1.00E-07,0.001560243,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.848146047,0,-0.011790522,-0.009219793,-0.000232971,-2.53E-08
1a,1.00E-07,0.44158481,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.0218898,0,-0.456833868,-0.456601078,-0.009571239,-0.001996473
1a,1.00E-07,0.002473185,0.01,0.99,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,1,0,0.768896483,0,-0.013005752,-0.009464458,-0.000539292,-6.64E-08
