analysis_name,mutation_rate,epimutation_rate,backepi_rate,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,h,solns,p1,p2,p3,p4,p2_p4_sum,p2_p4_estimate,p2_p4_mutselbalance,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.999022872,1,1,0.999022872,0.999022872,1,0.097712835,2,0.908988581,0.000102255,0.090898858,1.03064E-05,0.000112561,1.13E-04,1.02E-04,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.992232537,1,1,0.992232537,0.992232537,1,0.776746343,2,0.909077961,1.28743E-05,0.090907796,1.36834E-06,1.42427E-05,1.42E-05,1.29E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.990875148,1,1,0.990875148,0.990875148,1,0.912485164,2,0.909079876,1.09592E-05,0.090907988,1.17683E-06,1.2136E-05,1.21E-05,1.10E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.997879365,1,1,0.997879365,0.997879365,1,0.212063469,2,0.909043686,4.71497E-05,0.090904369,4.79587E-06,5.19455E-05,5.19E-05,4.72E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.992641173,1,1,0.992641173,0.992641173,1,0.735882727,2,0.909077246,1.35892E-05,0.090907725,1.43983E-06,1.50291E-05,1.49E-05,1.36E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.994336392,1,1,0.994336392,0.994336392,1,0.566360772,2,0.909073179,1.76567E-05,0.090907318,1.84658E-06,1.95032E-05,1.94E-05,1.77E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.994947926,1,1,0.994947926,0.994947926,1,0.505207417,2,0.909071042,1.97939E-05,0.090907104,2.06029E-06,2.18542E-05,2.18E-05,1.98E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.990789848,1,1,0.990789848,0.990789848,1,0.921015158,2,0.909079978,1.08577E-05,0.090907998,1.16668E-06,1.20244E-05,1.19E-05,1.09E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.992293228,1,1,0.992293228,0.992293228,1,0.770677205,2,0.90907786,1.29757E-05,0.090907786,1.37848E-06,1.43542E-05,1.43E-05,1.30E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.997927198,1,1,0.997927198,0.997927198,1,0.207280203,2,0.909042598,4.82373E-05,0.09090426,4.90464E-06,5.31419E-05,5.31E-05,4.82E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.991548006,1,1,0.991548006,0.991548006,1,0.845199399,2,0.909079004,1.18316E-05,0.0909079,1.26407E-06,1.30957E-05,1.30E-05,1.18E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.998261635,1,1,0.998261635,0.998261635,1,0.173836509,2,0.909033323,5.75129E-05,0.090903332,5.8322E-06,6.33451E-05,6.33E-05,5.75E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.996311262,1,1,0.996311262,0.996311262,1,0.368873814,2,0.909063727,2.7109E-05,0.090906373,2.79181E-06,2.99008E-05,2.98E-05,2.71E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.992427445,1,1,0.992427445,0.992427445,1,0.757255508,2,0.90907763,1.32057E-05,0.090907763,1.40148E-06,1.46072E-05,1.45E-05,1.32E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.993878143,1,1,0.993878143,0.993878143,1,0.612185684,2,0.909074501,1.6335E-05,0.09090745,1.71441E-06,1.80494E-05,1.80E-05,1.63E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.997046345,1,1,0.997046345,0.997046345,1,0.295365468,2,0.909056981,3.38548E-05,0.090905698,3.46639E-06,3.73212E-05,3.72E-05,3.39E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.995752781,1,1,0.995752781,0.995752781,1,0.424721874,2,0.909067291,2.35446E-05,0.090906729,2.43537E-06,2.598E-05,2.59E-05,2.35E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.996768654,1,1,0.996768654,0.996768654,1,0.323134564,2,0.90905989,3.09458E-05,0.090905989,3.17549E-06,3.41213E-05,3.40E-05,3.09E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.994337666,1,1,0.994337666,0.994337666,1,0.566233368,2,0.909073175,1.76606E-05,0.090907317,1.84697E-06,1.95076E-05,1.94E-05,1.77E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.997463256,1,1,0.997463256,0.997463256,1,0.253674359,2,0.909051418,3.94176E-05,0.090905142,4.02267E-06,4.34403E-05,4.34E-05,3.94E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.996824244,1,1,0.996824244,0.996824244,1,0.31757562,2,0.909059348,3.14874E-05,0.090905935,3.22965E-06,3.47171E-05,3.46E-05,3.15E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.99487488,1,1,0.99487488,0.99487488,1,0.51251204,2,0.909071324,1.95118E-05,0.090907132,2.03208E-06,2.15438E-05,2.15E-05,1.95E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.993532186,1,1,0.993532186,0.993532186,1,0.646781354,2,0.909075374,1.54613E-05,0.090907537,1.62704E-06,1.70883E-05,1.70E-05,1.55E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.992941014,1,1,0.992941014,0.992941014,1,0.705898582,2,0.909076669,1.41665E-05,0.090907667,1.49755E-06,1.5664E-05,1.56E-05,1.42E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.990033863,1,1,0.990033863,0.990033863,1,0.996613727,2,0.909080801,1.00341E-05,0.09090808,1.08432E-06,1.11184E-05,1.10E-05,1.00E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.991578162,1,1,0.991578162,0.991578162,1,0.842183842,2,0.909078962,1.1874E-05,0.090907896,1.26831E-06,1.31423E-05,1.31E-05,1.19E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.994058051,1,1,0.994058051,0.994058051,1,0.594194877,2,0.909074006,1.68296E-05,0.090907401,1.76387E-06,1.85935E-05,1.85E-05,1.68E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.997681137,1,1,0.997681137,0.997681137,1,0.23188633,2,0.909047715,4.31203E-05,0.090904772,4.39294E-06,4.75132E-05,4.74E-05,4.31E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.994014107,1,1,0.994014107,0.994014107,1,0.598589326,2,0.90907413,1.6706E-05,0.090907413,1.75151E-06,1.84575E-05,1.84E-05,1.67E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.999610604,1,1,0.999610604,0.999610604,1,0.038939599,2,0.908835571,0.000255265,0.090883557,2.56074E-05,0.000280872,2.82E-04,2.57E-04,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.998199314,1,1,0.998199314,0.998199314,1,0.180068634,2,0.909035312,5.55234E-05,0.090903531,5.63325E-06,6.11567E-05,6.11E-05,5.55E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.996397208,1,1,0.996397208,0.996397208,1,0.360279214,2,0.90906308,2.77556E-05,0.090906308,2.85647E-06,3.06121E-05,3.05E-05,2.78E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.991241525,1,1,0.991241525,0.991241525,1,0.875847481,2,0.909079418,1.14176E-05,0.090907942,1.22267E-06,1.26403E-05,1.26E-05,1.14E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.993932078,1,1,0.993932078,0.993932078,1,0.606792214,2,0.909074355,1.64802E-05,0.090907436,1.72893E-06,1.82091E-05,1.81E-05,1.65E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.998506276,1,1,0.998506276,0.998506276,1,0.149372415,2,0.90902391,6.69257E-05,0.090902391,6.77348E-06,7.36992E-05,7.36E-05,6.69E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.9976724,1,1,0.9976724,0.9976724,1,0.23276002,2,0.909047877,4.29585E-05,0.090904788,4.37676E-06,4.73352E-05,4.73E-05,4.30E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.992833925,1,1,0.992833925,0.992833925,1,0.716607509,2,0.909076881,1.39548E-05,0.090907688,1.47638E-06,1.54311E-05,1.54E-05,1.40E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.998088009,1,1,0.998088009,0.998088009,1,0.191199125,2,0.909038543,5.22927E-05,0.090903854,5.31017E-06,5.76028E-05,5.75E-05,5.23E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.995454845,1,1,0.995454845,0.995454845,1,0.454515503,2,0.909068834,2.20014E-05,0.090906883,2.28104E-06,2.42824E-05,2.42E-05,2.20E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.990340686,1,1,0.990340686,0.990340686,1,0.96593143,2,0.909080483,1.03528E-05,0.090908048,1.11619E-06,1.1469E-05,1.14E-05,1.04E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.991484523,1,1,0.991484523,0.991484523,1,0.85154768,2,0.909079092,1.17434E-05,0.090907909,1.25525E-06,1.29987E-05,1.29E-05,1.17E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.990592177,1,1,0.990592177,0.990592177,1,0.94078226,2,0.909080206,1.06296E-05,0.090908021,1.14386E-06,1.17734E-05,1.17E-05,1.06E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.99038483,1,1,0.99038483,0.99038483,1,0.961517037,2,0.909080435,1.04003E-05,0.090908044,1.12094E-06,1.15213E-05,1.14E-05,1.04E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.99650496,1,1,0.99650496,0.99650496,1,0.349503975,2,0.909062224,2.86113E-05,0.090906222,2.94204E-06,3.15533E-05,3.15E-05,2.86E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.993318594,1,1,0.993318594,0.993318594,1,0.668140588,2,0.909075869,1.4967E-05,0.090907587,1.57761E-06,1.65446E-05,1.65E-05,1.50E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.993427095,1,1,0.993427095,0.993427095,1,0.657290527,2,0.909075621,1.52141E-05,0.090907562,1.60232E-06,1.68164E-05,1.67E-05,1.52E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.994774739,1,1,0.994774739,0.994774739,1,0.522526056,2,0.909071698,1.91378E-05,0.09090717,1.99469E-06,2.11325E-05,2.11E-05,1.91E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.997145173,1,1,0.997145173,0.997145173,1,0.285482728,2,0.909055809,3.50265E-05,0.090905581,3.58356E-06,3.86101E-05,3.85E-05,3.50E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.99797328,1,1,0.99797328,0.99797328,1,0.202671984,2,0.909041502,4.93337E-05,0.09090415,5.01428E-06,5.43479E-05,5.43E-05,4.93E-05,,,
dominancecoeff,1.00E-07,0.01,0.1,1,0.99,1,1,0.991511476,1,1,0.991511476,0.991511476,1,0.84885241,2,0.909079055,1.17807E-05,0.090907905,1.25898E-06,1.30397E-05,1.30E-05,1.18E-05,,,
