scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
4b-symmetric,1.00E-07,2.18E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.997816209,0,-0.01052107,-0.009978306,-0.009580014,-1.01E-06
4b-symmetric,1.00E-07,0.000797478,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.920797228,0,-0.013045815,-0.00940292,-0.007178237,-8.81E-07
4b-symmetric,1.00E-07,0.002652072,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.754580154,0,-0.01648145,-0.009563036,-0.004994564,-7.87E-07
4b-symmetric,1.00E-07,1.15E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998854704,0,-0.010392913,-0.009988587,-0.009708207,-1.01E-06
4b-symmetric,1.00E-07,2.97E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.997028287,0,-0.010598806,-0.00997055,-0.00950228,-1.00E-06
4b-symmetric,1.00E-07,0.000544851,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.94568605,0,-0.012475341,-0.009547681,-0.007681071,-9.15E-07
4b-symmetric,1.00E-07,0.000784587,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.922059998,0,-0.013018267,-0.009409289,-0.007201683,-8.82E-07
4b-symmetric,1.00E-07,0.007280178,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.508271711,0,-0.024056829,-0.014736792,-0.003152066,-1.12E-06
4b-symmetric,1.00E-07,0.04439127,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.163875282,0,-0.068033872,-0.058441071,-0.001282797,-5.10E-06
4b-symmetric,1.00E-07,0.035258788,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.194253801,0,-0.058205108,-0.048499356,-0.001465662,-4.14E-06
4b-symmetric,1.00E-07,0.008471517,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.470805623,0,-0.025832495,-0.016327706,-0.002938838,-1.24E-06
4b-symmetric,1.00E-07,0.003061303,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.723413702,0,-0.017193934,-0.009840155,-0.004700329,-7.95E-07
4b-symmetric,1.00E-07,3.21E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.996792042,0,-0.010620074,-0.009968232,-0.009481017,-1.00E-06
4b-symmetric,1.00E-07,0.011723914,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.394788751,0,-0.03040056,-0.020642729,-0.002531794,-1.59E-06
4b-symmetric,1.00E-07,3.53E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.996465093,0,-0.010648278,-0.009965029,-0.009452825,-1.00E-06
4b-symmetric,1.00E-07,0.000108296,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.989171738,0,-0.011098697,-0.009895272,-0.009003776,-9.89E-07
4b-symmetric,1.00E-07,0.001023081,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.898854764,0,-0.013509818,-0.009309225,-0.00679726,-8.55E-07
4b-symmetric,1.00E-07,0.113823116,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.0761544,0,-0.138898488,-0.130088054,-0.000676597,-1.22E-05
4b-symmetric,1.00E-07,0.082843687,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.09979141,0,-0.107734222,-0.098589334,-0.000854144,-9.07E-06
4b-symmetric,1.00E-07,8.48E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.991523004,0,-0.010976886,-0.009917407,-0.00912491,-9.93E-07
4b-symmetric,1.00E-07,1.63E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998366342,0,-0.010458195,-0.009983744,-0.009642903,-1.01E-06
4b-symmetric,1.00E-07,9.38E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.990620207,0,-0.011025367,-0.009908868,-0.009076663,-9.92E-07
4b-symmetric,1.00E-07,0.000726049,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.927804811,0,-0.0128914,-0.009439592,-0.007310805,-8.90E-07
4b-symmetric,1.00E-07,9.58E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.990419275,0,-0.011035848,-0.009906974,-0.009066238,-9.91E-07
4b-symmetric,1.00E-07,4.24E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.99576131,0,-0.010704942,-0.009958157,-0.009396199,-1.00E-06
4b-symmetric,1.00E-07,0.000289051,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.971119944,0,-0.011782812,-0.009736642,-0.008332408,-9.56E-07
4b-symmetric,1.00E-07,0.000170122,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.982992858,0,-0.011368946,-0.009838715,-0.00873638,-9.77E-07
4b-symmetric,1.00E-07,0.000931708,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.907704104,0,-0.013325557,-0.009343124,-0.006945337,-8.65E-07
4b-symmetric,1.00E-07,0.16666751,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.054336547,0,-0.191460007,-0.183198758,-0.000500812,-1.76E-05
4b-symmetric,1.00E-07,0.000118858,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.988115892,0,-0.011149238,-0.009885442,-0.008953613,-9.87E-07
4b-symmetric,1.00E-07,1.05E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998946558,0,-0.010379197,-0.009989499,-0.009721928,-1.01E-06
4b-symmetric,1.00E-07,0.000935475,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.907338191,0,-0.013333243,-0.009341617,-0.006939075,-8.64E-07
4b-symmetric,1.00E-07,4.68E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.995316363,0,-0.010738406,-0.009953827,-0.009362769,-1.00E-06
4b-symmetric,1.00E-07,2.31E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.997688849,0,-0.010534472,-0.00997705,-0.00956661,-1.01E-06
4b-symmetric,1.00E-07,0.002969708,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.730197518,0,-0.017035098,-0.009772333,-0.004762344,-7.93E-07
4b-symmetric,1.00E-07,0.024685795,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.24904513,0,-0.046373198,-0.036547398,-0.001773241,-3.01E-06
4b-symmetric,1.00E-07,0.007238384,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.509714442,0,-0.023993353,-0.014681266,-0.003160499,-1.11E-06
4b-symmetric,1.00E-07,0.001100619,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.891389876,0,-0.013663068,-0.00928477,-0.006677424,-8.47E-07
4b-symmetric,1.00E-07,0.000487172,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.951404593,0,-0.012332996,-0.009586597,-0.007811738,-9.24E-07
4b-symmetric,1.00E-07,1.10E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998895134,0,-0.010386944,-0.009988988,-0.009714177,-1.01E-06
4b-symmetric,1.00E-07,0.000207108,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.979298363,0,-0.011508665,-0.009806019,-0.008599114,-9.70E-07
4b-symmetric,1.00E-07,0.000159288,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.984075334,0,-0.011325425,-0.009848454,-0.008779288,-9.79E-07
4b-symmetric,1.00E-07,0.010108901,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.428643029,0,-0.028177692,-0.018513103,-0.002709813,-1.41E-06
4b-symmetric,1.00E-07,0.08386025,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.098781314,0,-0.108764131,-0.099630482,-0.000846804,-9.18E-06
4b-symmetric,1.00E-07,0.01366996,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.361320761,0,-0.032982501,-0.023161885,-0.002358808,-1.80E-06
4b-symmetric,1.00E-07,0.006706561,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.528946084,0,-0.023178181,-0.013978147,-0.00327468,-1.06E-06
4b-symmetric,1.00E-07,4.14E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.99586177,0,-0.010697152,-0.009959136,-0.009403982,-1.00E-06
4b-symmetric,1.00E-07,0.0100917,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.429040418,0,-0.028153566,-0.018490254,-0.002711929,-1.41E-06
4b-symmetric,1.00E-07,8.52E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.991479397,0,-0.010979283,-0.009916993,-0.009122524,-9.93E-07
4b-symmetric,1.00E-07,0.00046382,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.953722941,0,-0.012273579,-0.009602967,-0.007866823,-9.27E-07
4b-symmetric,1.00E-07,0.000983796,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.902652716,0,-0.013431126,-0.009323124,-0.006859971,-8.59E-07
4b-symmetric,1.00E-07,0.265617863,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.035415483,0,-0.289128547,-0.281871727,-0.000337637,-2.75E-05
4b-symmetric,1.00E-07,3.29E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.996709194,0,-0.010627349,-0.009967419,-0.009473745,-1.00E-06
4b-symmetric,1.00E-07,0.000158883,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.984115803,0,-0.011323772,-0.00984882,-0.008780919,-9.79E-07
4b-symmetric,1.00E-07,0.0001885,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.981156883,0,-0.011439944,-0.009822362,-0.008666531,-9.74E-07
4b-symmetric,1.00E-07,4.80E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.995201671,0,-0.010746777,-0.009952713,-0.009354409,-1.00E-06
4b-symmetric,1.00E-07,6.29E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.993714929,0,-0.010847552,-0.009938345,-0.009253814,-9.98E-07
4b-symmetric,1.00E-07,0.004791966,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.614751528,0,-0.02012172,-0.011567122,-0.003832966,-8.92E-07
4b-symmetric,1.00E-07,2.79E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.997210096,0,-0.010581868,-0.009972336,-0.009519216,-1.00E-06
4b-symmetric,1.00E-07,5.78E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.994217609,0,-0.010814927,-0.009943188,-0.009286368,-9.99E-07
4b-symmetric,1.00E-07,0.00014814,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.985189359,0,-0.011279178,-0.009858552,-0.008824955,-9.81E-07
4b-symmetric,1.00E-07,4.68E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.995321633,0,-0.010738019,-0.009953878,-0.009363156,-1.00E-06
4b-symmetric,1.00E-07,0.001664335,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.838628035,0,-0.014723066,-0.009223588,-0.005932592,-8.06E-07
4b-symmetric,1.00E-07,0.465882095,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.020793927,0,-0.485943706,-0.480698163,-0.000203772,-4.76E-05
4b-symmetric,1.00E-07,0.007798687,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.491134297,0,-0.0248375,-0.015427817,-0.003053212,-1.17E-06
4b-symmetric,1.00E-07,0.013530049,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.363509476,0,-0.032799944,-0.02298256,-0.002370069,-1.79E-06
4b-symmetric,1.00E-07,8.83E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.991174021,0,-0.010995908,-0.0099141,-0.009105975,-9.93E-07
4b-symmetric,1.00E-07,0.446740507,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.021647708,0,-0.467152038,-0.46171466,-0.00021179,-4.57E-05
4b-symmetric,1.00E-07,0.112495241,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.076933066,0,-0.137570116,-0.128745616,-0.000682648,-1.21E-05
4b-symmetric,1.00E-07,0.045203843,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.16164481,0,-0.068896607,-0.059313811,-0.001268933,-5.19E-06
4b-symmetric,1.00E-07,0.000426264,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.957454883,0,-0.012175536,-0.009630036,-0.007958379,-9.33E-07
4b-symmetric,1.00E-07,0.047750479,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.155046115,0,-0.071590335,-0.062038763,-0.001227528,-5.45E-06
4b-symmetric,1.00E-07,0.000452239,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.954873315,0,-0.012243687,-0.009611217,-0.007894651,-9.29E-07
4b-symmetric,1.00E-07,0.17395447,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.052276238,0,-0.198675949,-0.19048936,-0.000483554,-1.83E-05
4b-symmetric,1.00E-07,0.187965065,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.048725875,0,-0.21253577,-0.204492286,-0.000453532,-1.97E-05
4b-symmetric,1.00E-07,5.97E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.994031165,0,-0.010827183,-0.00994139,-0.009274138,-9.98E-07
4b-symmetric,1.00E-07,0.000808994,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.91966991,0,-0.013070313,-0.009397323,-0.007157461,-8.79E-07
4b-symmetric,1.00E-07,1.02E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998984181,0,-0.010373411,-0.009989873,-0.009727716,-1.01E-06
4b-symmetric,1.00E-07,1.33E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.99867372,0,-0.010418452,-0.00998679,-0.009682658,-1.01E-06
4b-symmetric,1.00E-07,0.009594575,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.440910272,0,-0.027451842,-0.01782865,-0.002775466,-1.36E-06
4b-symmetric,1.00E-07,1.36E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998642109,0,-0.010422734,-0.009986477,-0.009678375,-1.01E-06
4b-symmetric,1.00E-07,1.78E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998216313,0,-0.010476256,-0.009982259,-0.009624836,-1.01E-06
4b-symmetric,1.00E-07,0.018927544,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.296189775,0,-0.039575335,-0.029713239,-0.002023037,-2.38E-06
4b-symmetric,1.00E-07,0.414399531,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.023261581,0,-0.43539582,-0.429634208,-0.000226875,-4.24E-05
4b-symmetric,1.00E-07,0.026597854,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.236780318,0,-0.048563811,-0.038757063,-0.00170637,-3.21E-06
4b-symmetric,1.00E-07,0.000287476,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.971277044,0,-0.011777894,-0.009737936,-0.008337157,-9.56E-07
4b-symmetric,1.00E-07,0.0044272,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.634790501,0,-0.019517078,-0.011149745,-0.003977369,-8.66E-07
4b-symmetric,1.00E-07,1.34E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998655681,0,-0.010420901,-0.009986611,-0.009680208,-1.01E-06
4b-symmetric,1.00E-07,0.459354448,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.021077406,0,-0.479535678,-0.474224721,-0.000206437,-4.69E-05
4b-symmetric,1.00E-07,0.036484299,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.189503204,0,-0.05954046,-0.049849804,-0.001437747,-4.27E-06
4b-symmetric,1.00E-07,0.000184342,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.981572205,0,-0.011424171,-0.009826043,-0.008682032,-9.75E-07
4b-symmetric,1.00E-07,0.000507982,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.949340126,0,-0.012385039,-0.009572307,-0.007763747,-9.20E-07
4b-symmetric,1.00E-07,5.79E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.994214864,0,-0.010815109,-0.009943161,-0.009286187,-9.99E-07
4b-symmetric,1.00E-07,0.023758436,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.255506069,0,-0.045300277,-0.035466091,-0.001808099,-2.90E-06
4b-symmetric,1.00E-07,0.000574352,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.942765675,0,-0.012546006,-0.009528616,-0.007616921,-9.11E-07
4b-symmetric,1.00E-07,2.24E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.997761558,0,-0.010526867,-0.009977767,-0.009574217,-1.01E-06
4b-symmetric,1.00E-07,0.001572698,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.84700136,0,-0.014555278,-0.009219896,-0.006040788,-8.11E-07
4b-symmetric,1.00E-07,0.00053004,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.94715339,0,-0.012439344,-0.009557467,-0.007713936,-9.17E-07
4b-symmetric,1.00E-07,0.018055653,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.305128818,0,-0.038512828,-0.028650192,-0.002069477,-2.28E-06
4b-symmetric,1.00E-07,0.018530823,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.300183804,0,-0.039093169,-0.029230586,-0.002043813,-2.34E-06
4b-symmetric,1.00E-07,0.002732986,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.748242549,0,-0.01662291,-0.009612344,-0.004932745,-7.88E-07
4b-symmetric,1.00E-07,0.004754107,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.616767743,0,-0.020059294,-0.011522882,-0.003847223,-8.89E-07
4b-symmetric,1.00E-07,3.46E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.996544078,0,-0.010641586,-0.009965802,-0.009459514,-1.00E-06
4b-symmetric,1.00E-07,0.01120138,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.405045796,0,-0.029690108,-0.019957318,-0.002585314,-1.53E-06
4b-symmetric,1.00E-07,0.000114659,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.988535689,0,-0.011129409,-0.009889342,-0.008973286,-9.88E-07
4b-symmetric,1.00E-07,0.000130433,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.986958955,0,-0.011202231,-0.009874749,-0.008901085,-9.85E-07
4b-symmetric,1.00E-07,0.001325143,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.87003437,0,-0.014094507,-0.009236105,-0.006356548,-8.27E-07
4b-symmetric,1.00E-07,0.00012096,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.987905812,0,-0.011159036,-0.009883494,-0.008943895,-9.86E-07
4b-symmetric,1.00E-07,0.004697705,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.619798279,0,-0.019966149,-0.011457346,-0.003868764,-8.85E-07
4b-symmetric,1.00E-07,0.008559065,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.468304014,0,-0.025960538,-0.016444871,-0.002924961,-1.25E-06
4b-symmetric,1.00E-07,0.000715439,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.928847816,0,-0.012868072,-0.009445326,-0.007331071,-8.91E-07
4b-symmetric,1.00E-07,0.013291713,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.367308844,0,-0.032487929,-0.022676445,-0.002389628,-1.76E-06
4b-symmetric,1.00E-07,0.000245617,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.975453632,0,-0.011642551,-0.009772888,-0.00846838,-9.64E-07
4b-symmetric,1.00E-07,7.81E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.992192176,0,-0.010939325,-0.009923768,-0.00916232,-9.95E-07
4b-symmetric,1.00E-07,0.055027946,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.13893101,0,-0.079215704,-0.069752045,-0.00112382,-6.21E-06
4b-symmetric,1.00E-07,0.007286138,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.508066756,0,-0.024065874,-0.014744713,-0.00315087,-1.12E-06
4b-symmetric,1.00E-07,0.000856333,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.915043537,0,-0.013169976,-0.009375236,-0.007073686,-8.73E-07
4b-symmetric,1.00E-07,1.17E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.998831467,0,-0.010396297,-0.009988356,-0.009704821,-1.01E-06
4b-symmetric,1.00E-07,0.063114982,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.124635442,0,-0.087590712,-0.078222342,-0.001028457,-7.05E-06
4b-symmetric,1.00E-07,6.04E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.993960854,0,-0.010831756,-0.009940712,-0.009269574,-9.98E-07
4b-symmetric,1.00E-07,0.000396581,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.960407205,0,-0.012095611,-0.009652075,-0.008033594,-9.38E-07
4b-symmetric,1.00E-07,0.367896326,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.026055207,0,-0.389715705,-0.383487543,-0.000252774,-3.78E-05
4b-symmetric,1.00E-07,0.000331377,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.96690017,0,-0.01191095,-0.009702473,-0.008209202,-9.49E-07
4b-symmetric,1.00E-07,7.34E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.992660373,0,-0.010912112,-0.009928235,-0.009189437,-9.96E-07
4b-symmetric,1.00E-07,0.059783466,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.130141997,0,-0.084151245,-0.074743918,-0.001065587,-6.70E-06
4b-symmetric,1.00E-07,0.008221012,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.478140313,0,-0.025464337,-0.015992477,-0.002979768,-1.21E-06
4b-symmetric,1.00E-07,0.015473116,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.335577186,0,-0.035298298,-0.025448685,-0.002226512,-2.00E-06
4b-symmetric,1.00E-07,0.027598311,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.230867494,0,-0.049699481,-0.039903429,-0.001673773,-3.32E-06
4b-symmetric,1.00E-07,0.000792341,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.921300307,0,-0.013034854,-0.009405445,-0.007187555,-8.81E-07
4b-symmetric,1.00E-07,6.95E-05,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.993049296,0,-0.010888861,-0.009931956,-0.009212615,-9.96E-07
4b-symmetric,1.00E-07,0.204348344,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.045143086,0,-0.228722879,-0.220846138,-0.000422864,-2.14E-05
4b-symmetric,1.00E-07,0.010527865,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.419222339,0,-0.028762241,-0.019068636,-0.002659852,-1.46E-06
4b-symmetric,1.00E-07,0.002564856,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.76150776,0,-0.016328635,-0.009513138,-0.005063372,-7.87E-07
4b-symmetric,1.00E-07,0.150404188,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.059581241,0,-0.175333031,-0.16690444,-0.00054421,-1.59E-05
4b-symmetric,1.00E-07,0.133646603,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.066170875,0,-0.15867582,-0.150073464,-0.00059769,-1.42E-05
4b-symmetric,1.00E-07,0.007340616,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.506202171,0,-0.024148474,-0.014817144,-0.003140001,-1.12E-06
4b-symmetric,1.00E-07,0.002094263,0.01,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.800579816,0,-0.015497178,-0.009307224,-0.005477915,-7.90E-07
4b-symmetric,1.00E-07,3.66E-05,0.1,0.98,0.99,1,1,0.98,0.98,0.98,0.99,0.99,1,1,0,0.999634216,0,-0.100037066,-0.100029944,-0.010097041,-0.000101038
